Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,MA,Massachusetts,Boston,City,BRFSS,Health Outcomes,2507000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.9,10.9,11,,,617594,"(42.3155796777, -71.0916505804)",HLTHOUT,CASTHMA,2507000,,Current Asthma
2017,MD,Maryland,Baltimore,City,BRFSS,Unhealthy Behaviors,2404000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,22,21.7,22.2,,,620961,"(39.3084523991, -76.6160492311)",UNHBEH,CSMOKING,2404000,,Current Smoking
2017,MA,Massachusetts,Brockton,City,BRFSS,Health Outcomes,2509000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.4,,,93810,"(42.082071372, -71.0241656338)",HLTHOUT,CANCER,2509000,,Cancer (except skin)
2017,ME,Maine,Portland,City,BRFSS,Health Outcomes,2360545,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.4,27.1,27.7,,,66194,"(43.6779836271, -70.2752544531)",HLTHOUT,BPHIGH,2360545,,High Blood Pressure
2017,MA,Massachusetts,Cambridge,City,BRFSS,Health Outcomes,2511000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.2,2.2,,,105162,"(42.3758188051, -71.1183992378)",HLTHOUT,STROKE,2511000,,Stroke
2017,MD,Maryland,Baltimore,City,BRFSS,Health Outcomes,2404000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.4,7.3,7.4,,,620961,"(39.3084523991, -76.6160492311)",HLTHOUT,COPD,2404000,,COPD
2017,LA,Louisiana,Shreveport,City,BRFSS,Health Outcomes,2270000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7.1,7.4,,,199311,"(32.4671618864, -93.7962236108)",HLTHOUT,CHD,2270000,,Coronary Heart Disease
2017,MA,Massachusetts,Brockton,City,BRFSS,Health Outcomes,2509000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.5,3.7,,,93810,"(42.082071372, -71.0241656338)",HLTHOUT,STROKE,2509000,,Stroke
2017,LA,Louisiana,Shreveport,City,BRFSS,Health Outcomes,2270000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10,9.9,10.1,,,199311,"(32.4671618864, -93.7962236108)",HLTHOUT,CASTHMA,2270000,,Current Asthma
2017,MA,Massachusetts,Cambridge,City,BRFSS,Unhealthy Behaviors,2511000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.6,10.2,10.9,,,105162,"(42.3758188051, -71.1183992378)",UNHBEH,CSMOKING,2511000,,Current Smoking
2017,MA,Massachusetts,Boston,City,BRFSS,Health Outcomes,2507000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.5,28.4,28.6,,,617594,"(42.3155796777, -71.0916505804)",HLTHOUT,BPHIGH,2507000,,High Blood Pressure
2017,MA,Massachusetts,Brockton,City,BRFSS,Health Outcomes,2509000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,5.9,6.1,,,93810,"(42.082071372, -71.0241656338)",HLTHOUT,CHD,2509000,,Coronary Heart Disease
2017,MA,Massachusetts,Boston,City,BRFSS,Health Outcomes,2507000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,6,6,,,617594,"(42.3155796777, -71.0916505804)",HLTHOUT,CANCER,2507000,,Cancer (except skin)
2017,MA,Massachusetts,Brockton,City,BRFSS,Unhealthy Behaviors,2509000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.3,22.8,23.8,,,93810,"(42.082071372, -71.0241656338)",UNHBEH,CSMOKING,2509000,,Current Smoking
2017,MA,Massachusetts,Fall River,City,BRFSS,Health Outcomes,2523000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.8,6.7,6.9,,,88857,"(41.7139907598, -71.0996396919)",HLTHOUT,CHD,2523000,,Coronary Heart Disease
2017,ME,Maine,Portland,City,BRFSS,Health Outcomes,2360545,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.8,,,66194,"(43.6779836271, -70.2752544531)",HLTHOUT,CANCER,2360545,,Cancer (except skin)
2017,MA,Massachusetts,Fall River,City,BRFSS,Health Outcomes,2523000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.6,12.4,12.8,,,88857,"(41.7139907598, -71.0996396919)",HLTHOUT,CASTHMA,2523000,,Current Asthma
2017,MD,Maryland,Baltimore,City,BRFSS,Health Outcomes,2404000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,620961,"(39.3084523991, -76.6160492311)",HLTHOUT,CHD,2404000,,Coronary Heart Disease
2017,ME,Maine,Portland,City,BRFSS,Health Outcomes,2360545,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.6,2.8,,,66194,"(43.6779836271, -70.2752544531)",HLTHOUT,STROKE,2360545,,Stroke
2017,MD,Maryland,Baltimore,City,BRFSS,Health Outcomes,2404000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.9,5.9,,,620961,"(39.3084523991, -76.6160492311)",HLTHOUT,CANCER,2404000,,Cancer (except skin)
2017,MA,Massachusetts,Fall River,City,BRFSS,Health Outcomes,2523000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.5,9.2,9.8,,,88857,"(41.7139907598, -71.0996396919)",HLTHOUT,COPD,2523000,,COPD
2017,MA,Massachusetts,Lynn,City,BRFSS,Health Outcomes,2537490,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.3,,,90329,"(42.4783322881, -70.9662372538)",HLTHOUT,STROKE,2537490,,Stroke
2017,MA,Massachusetts,Quincy,City,BRFSS,Health Outcomes,2555745,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,,,92271,"(42.2492981918, -71.0218764062)",HLTHOUT,CHD,2555745,,Coronary Heart Disease
2017,MA,Massachusetts,Worcester,City,BRFSS,Health Outcomes,2582000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.9,,,181045,"(42.2705425446, -71.8079404584)",HLTHOUT,CHD,2582000,,Coronary Heart Disease
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.8,32.5,33,,,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,BPHIGH,2621000,,High Blood Pressure
2017,MI,Michigan,Detroit,City,BRFSS,Health Outcomes,2622000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.5,10.4,10.5,,,713777,"(42.3847015631, -83.1053178776)",HLTHOUT,COPD,2622000,,COPD
2017,MA,Massachusetts,Quincy,City,BRFSS,Health Outcomes,2555745,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.2,5.6,,,92271,"(42.2492981918, -71.0218764062)",HLTHOUT,COPD,2555745,,COPD
2017,MA,Massachusetts,Quincy,City,BRFSS,Health Outcomes,2555745,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.4,2.6,,,92271,"(42.2492981918, -71.0218764062)",HLTHOUT,STROKE,2555745,,Stroke
2017,MA,Massachusetts,Springfield,City,BRFSS,Health Outcomes,2567000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.2,34,34.3,,,153060,"(42.1154977999, -72.5395254143)",HLTHOUT,BPHIGH,2567000,,High Blood Pressure
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.7,,,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,CANCER,2621000,,Cancer (except skin)
2017,MA,Massachusetts,Worcester,City,BRFSS,Health Outcomes,2582000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.6,30.4,30.8,,,181045,"(42.2705425446, -71.8079404584)",HLTHOUT,BPHIGH,2582000,,High Blood Pressure
2017,MA,Massachusetts,Lynn,City,BRFSS,Health Outcomes,2537490,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.2,6.3,,,90329,"(42.4783322881, -70.9662372538)",HLTHOUT,CANCER,2537490,,Cancer (except skin)
2017,MA,Massachusetts,Quincy,City,BRFSS,Health Outcomes,2555745,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.7,27.5,28,,,92271,"(42.2492981918, -71.0218764062)",HLTHOUT,BPHIGH,2555745,,High Blood Pressure
2017,MA,Massachusetts,Lowell,City,BRFSS,Unhealthy Behaviors,2537000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.9,18.4,19.4,,,106519,"(42.6388727331, -71.321714396)",UNHBEH,CSMOKING,2537000,,Current Smoking
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.5,10.1,,,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,COPD,2621000,,COPD
2017,MA,Massachusetts,Worcester,City,BRFSS,Unhealthy Behaviors,2582000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.4,19,19.8,,,181045,"(42.2705425446, -71.8079404584)",UNHBEH,CSMOKING,2582000,,Current Smoking
2017,MA,Massachusetts,New Bedford,City,BRFSS,Health Outcomes,2545000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.5,31.3,31.7,,,95072,"(41.6712667258, -70.9441204537)",HLTHOUT,BPHIGH,2545000,,High Blood Pressure
2017,MA,Massachusetts,Newton,City,BRFSS,Unhealthy Behaviors,2545560,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.1,10.1,,,85146,"(42.3316567616, -71.2084466944)",UNHBEH,CSMOKING,2545560,,Current Smoking
2017,MA,Massachusetts,Somerville,City,BRFSS,Health Outcomes,2562535,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10,9.9,10.2,,,75754,"(42.3905738858, -71.1017450879)",HLTHOUT,CASTHMA,2562535,,Current Asthma
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.6,7.5,7.8,,,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,CHD,2621000,,Coronary Heart Disease
2017,MA,Massachusetts,Springfield,City,BRFSS,Health Outcomes,2567000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4,3.9,4,,,153060,"(42.1154977999, -72.5395254143)",HLTHOUT,STROKE,2567000,,Stroke
2017,MA,Massachusetts,Lowell,City,BRFSS,Health Outcomes,2537000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,106519,"(42.6388727331, -71.321714396)",HLTHOUT,CANCER,2537000,,Cancer (except skin)
2017,MA,Massachusetts,Lawrence,City,BRFSS,Health Outcomes,2534550,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.5,3.7,,,76377,"(42.7002772201, -71.1626790341)",HLTHOUT,STROKE,2534550,,Stroke
2017,MA,Massachusetts,Lawrence,City,BRFSS,Health Outcomes,2534550,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.5,32.2,32.7,,,76377,"(42.7002772201, -71.1626790341)",HLTHOUT,BPHIGH,2534550,,High Blood Pressure
2017,MA,Massachusetts,Newton,City,BRFSS,Health Outcomes,2545560,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.5,,,85146,"(42.3316567616, -71.2084466944)",HLTHOUT,CANCER,2545560,,Cancer (except skin)
2017,MA,Massachusetts,Somerville,City,BRFSS,Health Outcomes,2562535,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.6,25.4,25.9,,,75754,"(42.3905738858, -71.1017450879)",HLTHOUT,BPHIGH,2562535,,High Blood Pressure
2017,MA,Massachusetts,Lynn,City,BRFSS,Health Outcomes,2537490,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.6,11.5,11.8,,,90329,"(42.4783322881, -70.9662372538)",HLTHOUT,CASTHMA,2537490,,Current Asthma
2017,MA,Massachusetts,Lowell,City,BRFSS,Health Outcomes,2537000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.7,10.5,10.8,,,106519,"(42.6388727331, -71.321714396)",HLTHOUT,CASTHMA,2537000,,Current Asthma
2017,MA,Massachusetts,Newton,City,BRFSS,Health Outcomes,2545560,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.2,9.4,,,85146,"(42.3316567616, -71.2084466944)",HLTHOUT,CASTHMA,2545560,,Current Asthma
2017,MA,Massachusetts,New Bedford,City,BRFSS,Health Outcomes,2545000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.7,,,95072,"(41.6712667258, -70.9441204537)",HLTHOUT,STROKE,2545000,,Stroke
2017,MA,Massachusetts,Springfield,City,BRFSS,Health Outcomes,2567000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.9,6.8,7,,,153060,"(42.1154977999, -72.5395254143)",HLTHOUT,CHD,2567000,,Coronary Heart Disease
2017,MI,Michigan,Ann Arbor,City,BRFSS,Health Outcomes,2603000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.4,,,113934,"(42.2756833567, -83.7311374448)",HLTHOUT,CANCER,2603000,,Cancer (except skin)
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.8,,,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,STROKE,2621000,,Stroke
2017,MA,Massachusetts,Springfield,City,BRFSS,Health Outcomes,2567000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12,11.9,12.1,,,153060,"(42.1154977999, -72.5395254143)",HLTHOUT,CASTHMA,2567000,,Current Asthma
2017,MA,Massachusetts,Quincy,City,BRFSS,Health Outcomes,2555745,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.9,,,92271,"(42.2492981918, -71.0218764062)",HLTHOUT,CASTHMA,2555745,,Current Asthma
2017,MA,Massachusetts,Lynn,City,BRFSS,Unhealthy Behaviors,2537490,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.8,18.3,19.2,,,90329,"(42.4783322881, -70.9662372538)",UNHBEH,CSMOKING,2537490,,Current Smoking
2017,MA,Massachusetts,Lynn,City,BRFSS,Health Outcomes,2537490,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.1,30.9,31.3,,,90329,"(42.4783322881, -70.9662372538)",HLTHOUT,BPHIGH,2537490,,High Blood Pressure
2017,MA,Massachusetts,Springfield,City,BRFSS,Health Outcomes,2567000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,6,6,,,153060,"(42.1154977999, -72.5395254143)",HLTHOUT,CANCER,2567000,,Cancer (except skin)
2017,MI,Michigan,Detroit,City,BRFSS,Health Outcomes,2622000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.2,14.1,14.3,,,713777,"(42.3847015631, -83.1053178776)",HLTHOUT,CASTHMA,2622000,,Current Asthma
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.8,11.6,12,,,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,CASTHMA,2621000,,Current Asthma
2017,MA,Massachusetts,Somerville,City,BRFSS,Unhealthy Behaviors,2562535,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.4,11.8,13,,,75754,"(42.3905738858, -71.1017450879)",UNHBEH,CSMOKING,2562535,,Current Smoking
2017,MA,Massachusetts,Somerville,City,BRFSS,Health Outcomes,2562535,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.8,5.3,,,75754,"(42.3905738858, -71.1017450879)",HLTHOUT,COPD,2562535,,COPD
2017,MI,Michigan,Ann Arbor,City,BRFSS,Health Outcomes,2603000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.7,5,,,113934,"(42.2756833567, -83.7311374448)",HLTHOUT,COPD,2603000,,COPD
2017,MA,Massachusetts,Worcester,City,BRFSS,Health Outcomes,2582000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3.1,3.2,,,181045,"(42.2705425446, -71.8079404584)",HLTHOUT,STROKE,2582000,,Stroke
2017,MA,Massachusetts,Quincy,City,BRFSS,Unhealthy Behaviors,2555745,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.1,15.5,16.7,,,92271,"(42.2492981918, -71.0218764062)",UNHBEH,CSMOKING,2555745,,Current Smoking
2017,MA,Massachusetts,Lawrence,City,BRFSS,Health Outcomes,2534550,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7,7.5,,,76377,"(42.7002772201, -71.1626790341)",HLTHOUT,COPD,2534550,,COPD
2017,MI,Michigan,Ann Arbor,City,BRFSS,Health Outcomes,2603000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,,,113934,"(42.2756833567, -83.7311374448)",HLTHOUT,CHD,2603000,,Coronary Heart Disease
2017,MI,Michigan,Ann Arbor,City,BRFSS,Health Outcomes,2603000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.1,9.3,,,113934,"(42.2756833567, -83.7311374448)",HLTHOUT,CASTHMA,2603000,,Current Asthma
2017,MA,Massachusetts,Lawrence,City,BRFSS,Health Outcomes,2534550,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.2,11.1,11.4,,,76377,"(42.7002772201, -71.1626790341)",HLTHOUT,CASTHMA,2534550,,Current Asthma
2017,MA,Massachusetts,Fall River,City,BRFSS,Health Outcomes,2523000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.5,3.7,,,88857,"(41.7139907598, -71.0996396919)",HLTHOUT,STROKE,2523000,,Stroke
2017,MA,Massachusetts,Lowell,City,BRFSS,Health Outcomes,2537000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,5.9,6.1,,,106519,"(42.6388727331, -71.321714396)",HLTHOUT,CHD,2537000,,Coronary Heart Disease
2017,MA,Massachusetts,New Bedford,City,BRFSS,Unhealthy Behaviors,2545000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24,23.5,24.5,,,95072,"(41.6712667258, -70.9441204537)",UNHBEH,CSMOKING,2545000,,Current Smoking
2017,MA,Massachusetts,New Bedford,City,BRFSS,Health Outcomes,2545000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.7,12.5,12.8,,,95072,"(41.6712667258, -70.9441204537)",HLTHOUT,CASTHMA,2545000,,Current Asthma
2017,MA,Massachusetts,Worcester,City,BRFSS,Health Outcomes,2582000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7,6.9,7.2,,,181045,"(42.2705425446, -71.8079404584)",HLTHOUT,COPD,2582000,,COPD
2017,MA,Massachusetts,Fall River,City,BRFSS,Unhealthy Behaviors,2523000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.8,24.2,25.5,,,88857,"(41.7139907598, -71.0996396919)",UNHBEH,CSMOKING,2523000,,Current Smoking
2017,MI,Michigan,Detroit,City,BRFSS,Unhealthy Behaviors,2622000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.3,29.1,29.5,,,713777,"(42.3847015631, -83.1053178776)",UNHBEH,CSMOKING,2622000,,Current Smoking
2017,MA,Massachusetts,New Bedford,City,BRFSS,Health Outcomes,2545000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.1,9.5,,,95072,"(41.6712667258, -70.9441204537)",HLTHOUT,COPD,2545000,,COPD
2017,MA,Massachusetts,Newton,City,BRFSS,Health Outcomes,2545560,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.7,,,85146,"(42.3316567616, -71.2084466944)",HLTHOUT,CHD,2545560,,Coronary Heart Disease
2017,MI,Michigan,Detroit,City,BRFSS,Health Outcomes,2622000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,46.7,46.6,46.7,,,713777,"(42.3847015631, -83.1053178776)",HLTHOUT,BPHIGH,2622000,,High Blood Pressure
2017,MA,Massachusetts,Newton,City,BRFSS,Health Outcomes,2545560,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.8,1.8,1.9,,,85146,"(42.3316567616, -71.2084466944)",HLTHOUT,STROKE,2545560,,Stroke
2017,MA,Massachusetts,Lowell,City,BRFSS,Health Outcomes,2537000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.2,3.4,,,106519,"(42.6388727331, -71.321714396)",HLTHOUT,STROKE,2537000,,Stroke
2017,MA,Massachusetts,Somerville,City,BRFSS,Health Outcomes,2562535,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.5,4.4,4.6,,,75754,"(42.3905738858, -71.1017450879)",HLTHOUT,CHD,2562535,,Coronary Heart Disease
2017,MA,Massachusetts,Lowell,City,BRFSS,Health Outcomes,2537000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.4,7.1,7.6,,,106519,"(42.6388727331, -71.321714396)",HLTHOUT,COPD,2537000,,COPD
2017,MA,Massachusetts,Newton,City,BRFSS,Health Outcomes,2545560,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.6,22.5,22.8,,,85146,"(42.3316567616, -71.2084466944)",HLTHOUT,BPHIGH,2545560,,High Blood Pressure
2017,MI,Michigan,Detroit,City,BRFSS,Health Outcomes,2622000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.8,,,713777,"(42.3847015631, -83.1053178776)",HLTHOUT,CHD,2622000,,Coronary Heart Disease
2017,MA,Massachusetts,Quincy,City,BRFSS,Health Outcomes,2555745,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,92271,"(42.2492981918, -71.0218764062)",HLTHOUT,CANCER,2555745,,Cancer (except skin)
2017,MI,Michigan,Dearborn,City,BRFSS,Unhealthy Behaviors,2621000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,26.1,25.2,27,,,98153,"(42.3126884626, -83.2129368006)",UNHBEH,CSMOKING,2621000,,Current Smoking
2017,MA,Massachusetts,Worcester,City,BRFSS,Health Outcomes,2582000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.5,11.4,11.6,,,181045,"(42.2705425446, -71.8079404584)",HLTHOUT,CASTHMA,2582000,,Current Asthma
2017,MI,Michigan,Ann Arbor,City,BRFSS,Health Outcomes,2603000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.2,2.3,,,113934,"(42.2756833567, -83.7311374448)",HLTHOUT,STROKE,2603000,,Stroke
2017,MA,Massachusetts,Springfield,City,BRFSS,Unhealthy Behaviors,2567000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.7,21.3,22.1,,,153060,"(42.1154977999, -72.5395254143)",UNHBEH,CSMOKING,2567000,,Current Smoking
2017,MA,Massachusetts,Lawrence,City,BRFSS,Health Outcomes,2534550,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.8,6.6,6.9,,,76377,"(42.7002772201, -71.1626790341)",HLTHOUT,CHD,2534550,,Coronary Heart Disease
2017,MI,Michigan,Ann Arbor,City,BRFSS,Unhealthy Behaviors,2603000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12,11.6,12.5,,,113934,"(42.2756833567, -83.7311374448)",UNHBEH,CSMOKING,2603000,,Current Smoking
2017,MA,Massachusetts,Somerville,City,BRFSS,Health Outcomes,2562535,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.5,,,75754,"(42.3905738858, -71.1017450879)",HLTHOUT,STROKE,2562535,,Stroke
2017,MA,Massachusetts,Worcester,City,BRFSS,Health Outcomes,2582000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.2,6.3,,,181045,"(42.2705425446, -71.8079404584)",HLTHOUT,CANCER,2582000,,Cancer (except skin)
2017,MI,Michigan,Detroit,City,BRFSS,Health Outcomes,2622000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.7,,,713777,"(42.3847015631, -83.1053178776)",HLTHOUT,CANCER,2622000,,Cancer (except skin)
2017,MA,Massachusetts,New Bedford,City,BRFSS,Health Outcomes,2545000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.4,6.5,,,95072,"(41.6712667258, -70.9441204537)",HLTHOUT,CANCER,2545000,,Cancer (except skin)
